string,blp.rt,blp.rt.zscore,blp.accuracy,blp.accuracy.zscore
roguish,732,1.014582825,0.525,-0.822716828
role,504.3783784,-0.837740891,0.973684211,0.769887253
roles,567.0571429,-0.335883017,0.947368421,0.676479387
roll,498.6410256,-0.801633281,1,0.863295115
rolled,546.3783784,-0.539484298,0.973684211,0.769887253
roller,619.2285714,-0.138799099,0.947368421,0.676479387
rollers,612.8125,-0.08348817,0.868421053,0.396255797
rolling,563.1052632,-0.478262144,0.975,0.774557644
rolls,528,-0.599225142,1,0.863295115
roman,604.0277778,-0.110477556,0.947368421,0.676479387
romance,535.65,-0.720612926,1,0.863295115
romanced,654.4871795,0.116490747,1,0.863295115
romans,567.0263158,-0.327560648,0.95,0.685820174
rome,608.3142857,-0.146629559,0.921052632,0.583071525
romish,671,-0.253971863,0.026315789,-2.592795849
romp,677.8484848,0.378196475,0.825,0.24213282
romped,658.6896552,0.230478769,0.763157895,0.022624341
romper,741.0588235,0.880422223,0.447368421,-1.098270026
rompers,791.1578947,1.234301817,0.5,-0.911454298
romping,645.8333333,0.164105197,0.85,0.330870291
romps,736.6333333,0.666304415,0.815789474,0.209440069
ron,703.2727273,0.70183818,0.275,-1.710091534
rondeau,753.6,1.377587161,0.125,-2.242516358
rondeaux,531,0.165489993,0.05,-2.50872877
rondo,841.5,1.551501443,0.125,-2.242516358
rood,622,-0.137321914,0.210526316,-1.9389408
roods,646.6,0.03343693,0.131578947,-2.219164393
roof,567.0263158,-0.408132129,0.975,0.774557644
roofed,649.7567568,0.072450868,0.925,0.597082703
roofing,568.4722222,-0.445689087,0.947368421,0.676479387
roofless,765.5,0.605850219,0.815789474,0.209440069
roofs,534.5882353,-0.569140794,0.9,0.508345232
rook,668.8275862,0.325317321,0.725,-0.112817062
rooked,611.9,-0.087077039,0.5,-0.911454298
rookie,606.2162162,-0.084661112,0.95,0.685820174
rookies,633.03125,0.034780148,0.825,0.24213282
rooks,666.6666667,0.192119002,0.775,0.064657879
room,561.5263158,-0.350052618,0.95,0.685820174
roomed,857.7333333,1.091858011,0.447368421,-1.098270026
roomful,757.0454545,0.693418978,0.631578947,-0.44441498
roomier,722.9,0.424203586,0.8,0.15339535
rooming,680.5652174,0.399465752,0.65,-0.379029474
roommate,602.0789474,-0.126676265,0.95,0.685820174
roommates,666.7027027,0.336157875,0.95,0.685820174
rooms,547.1111111,-0.66986492,0.95,0.685820174
roomy,601.5806452,-0.111962418,0.825,0.24213282
roost,637.8275862,0.047462173,0.789473684,0.116032203
roosted,771.0333333,0.669206575,0.868421053,0.396255797
rooster,556.2,-0.451731771,0.925,0.597082703
roosters,694.3055556,0.381638001,0.9,0.508345232
roosting,644.4285714,0.115677883,0.789473684,0.116032203
roosts,701.962963,0.337732807,0.725,-0.112817062
root,537.0540541,-0.535302095,0.973684211,0.769887253
rooted,610.175,-0.133187267,1,0.863295115
rooting,604.1212121,-0.366146618,0.894736842,0.489663659
rootle,550.75,0.333624707,0.105263158,-2.312572256
rootless,607.9230769,0.090613091,0.725,-0.112817062
roots,543.775,-0.582228331,1,0.863295115
rope,527.025641,-0.689007812,1,0.863295115
roped,625.3142857,-0.197472983,0.9,0.508345232
ropes,597.6216216,-0.338626743,1,0.863295115
ropewalk,726.5333333,0.641365607,0.394736842,-1.285085754
ropey,670.8787879,0.358797115,0.85,0.330870291
roping,658.1212121,0.229148333,0.825,0.24213282
roquefort,818.9375,1.438471411,0.4,-1.266404181
rorschach,1018.333333,1.705608134,0.175,-2.065041417
rose,522.0277778,-0.678791118,0.973684211,0.769887253
ros_,709.9375,0.346631288,0.875,0.419607762
roseate,619,0.7128536,0.026315789,-2.592795849
rosebud,699.5675676,0.512096548,0.95,0.685820174
rosebuds,644.7837838,0.147284248,0.925,0.597082703
roses,515.7179487,-0.697024555,0.975,0.774557644
rosette,686.0769231,0.443285904,0.725,-0.112817062
rosettes,688.6538462,0.438495469,0.65,-0.379029474
rosewood,702.4615385,0.474742563,0.710526316,-0.164191387
rosier,805.6086957,0.973693953,0.684210526,-0.257599252
rosin,839,1.187637634,0.263157895,-1.752125072
roster,700.8695652,0.542673929,0.625,-0.467766945
rosters,827.375,0.920859648,0.447368421,-1.098270026
rostrum,807,1.359362997,0.425,-1.17766671
rosy,594.5142857,-0.241714599,0.875,0.419607762
rot,596.7027027,-0.330383862,0.973684211,0.769887253
rota,625.9333333,-0.070966503,0.825,0.24213282
rotas,691.2121212,0.335994367,0.85,0.330870291
rotate,563.075,-0.297335712,1,0.863295115
rotates,593,-0.219867432,0.921052632,0.583071525
rote,739,0.277834923,0.315789474,-1.565309344
rotgut,669.5,2.071588903,0.05,-2.50872877
rotor,660.1578947,0.394163205,0.5,-0.911454298
rotors,669.6842105,0.377616407,0.475,-1.000191769
rots,686.3666667,0.333214983,0.789473684,0.116032203
rotted,674.96875,0.178579149,0.868421053,0.396255797
rotten,551.3076923,-0.547696074,0.975,0.774557644
rotter,642.8888889,0.185331175,0.675,-0.290292004
rotters,737,0.647677091,0.605263158,-0.537822842
rotting,613.6764706,-0.294731041,0.894736842,0.489663659
rotund,814.6,0.95905297,0.5,-0.911454298
rouble,730.25,0.726576389,0.105263158,-2.312572256
roubles,868.3571429,1.374546898,0.35,-1.443879122
rouge,658.9714286,-0.063140282,0.921052632,0.583071525
rouged,700.8636364,0.340517883,0.578947368,-0.631230708
rouges,705.5925926,0.490423146,0.789473684,0.116032203
rough,511.025641,-0.652542564,1,0.863295115
roughage,689.1428571,0.530941816,0.425,-1.17766671
roughcast,900.375,1.374670271,0.236842105,-1.845532938
roughed,618.8333333,-0.102830076,0.925,0.597082703
roughened,638,0.080486112,0.9,0.508345232
rougher,637.6111111,-0.125477061,0.973684211,0.769887253
roughest,586.7297297,-0.440990714,0.973684211,0.769887253
roughing,655.21875,0.166782113,0.9,0.508345232
roughly,599.7105263,-0.261854698,1,0.863295115
roughneck,740.3846154,0.593222089,0.710526316,-0.164191387
roughnecks,772.826087,0.58402605,0.605263158,-0.537822842
roughness,632.8529412,-0.156710259,0.921052632,0.583071525
roughs,566.8529412,-0.398200304,0.85,0.330870291
roughshod,721,0.931080695,0.05,-2.50872877
roulette,623.5526316,0.003453076,1,0.863295115
round,538.475,-0.626974879,1,0.863295115
rounded,542.7894737,-0.511609855,1,0.863295115
roundel,751.8333333,1.14229211,0.157894737,-2.125756528
roundels,696.5714286,0.715297471,0.175,-2.065041417
rounder,603,-0.175254107,0.95,0.685820174
rounders,601.8461538,-0.228667291,0.975,0.774557644
roundhead,659.56,0.37557036,0.7,-0.201554533
roundheads,679.4347826,0.407145516,0.631578947,-0.44441498
roundhouse,716.5925926,0.383607324,0.763157895,0.022624341
rounding,622.2285714,-0.18420737,1,0.863295115
roundish,660.9677419,0.157622029,0.875,0.419607762
roundly,631.4,-0.036089787,0.789473684,0.116032203
roundness,671.5142857,0.025113955,0.921052632,0.583071525
rounds,594.2820513,-0.358995999,0.975,0.774557644
roundsman,698.4117647,0.690905475,0.45,-1.08892924
roundsmen,717.2666667,0.563324702,0.394736842,-1.285085754
roundup,671.3846154,0.346173467,0.710526316,-0.164191387
roup,612.5,-0.449230096,0.05,-2.50872877
rouse,721.0434783,0.356509364,0.605263158,-0.537822842
roused,686.2424242,0.267096972,0.825,0.24213282
rouses,686.7777778,0.640376543,0.55,-0.733979357
rousing,667.8181818,0.251449152,0.825,0.24213282
rout,662.2666667,0.346171328,0.394736842,-1.285085754
route,540.1282051,-0.568172611,0.975,0.774557644
routed,653.1071429,0.153770235,0.789473684,0.116032203
routes,596.027027,-0.252075135,0.925,0.597082703
routine,606.7105263,-0.337281473,1,0.863295115
routines,580.7297297,-0.238320377,0.925,0.597082703
routing,758.2173913,0.76551794,0.657894737,-0.351007115
routs,710.6315789,0.636271148,0.55,-0.733979357
roux,744.7272727,0.753312311,0.289473684,-1.65871721
rove,708.3333333,0.596418423,0.4,-1.266404181
roved,806.4,1.532521592,0.263157895,-1.752125072
rover,674.9,0.020863433,0.789473684,0.116032203
rovers,605.8518519,-0.035773407,0.789473684,0.116032203
roves,651,0.172583318,0.105263158,-2.312572256
roving,773.2777778,1.257554835,0.45,-1.08892924
row,530.0769231,-0.672460561,0.975,0.774557644
rowan,648.1875,0.487931488,0.45,-1.08892924
rowans,722.8,1.207877454,0.25,-1.798829005
rowboat,598.4285714,-0.125922104,0.875,0.419607762
rowboats,656.2258065,0.280513284,0.8,0.15339535
rowdier,816.1176471,1.141714532,0.473684211,-1.00486216
rowdies,878.5555556,1.468158534,0.263157895,-1.752125072
rowdy,654.7575758,0.198266021,0.85,0.330870291
rowed,680.4117647,0.183866809,0.921052632,0.583071525
rower,672.28125,0.338907636,0.825,0.24213282
rowers,679.8484848,0.246856995,0.825,0.24213282
rowing,599.2222222,-0.327576102,0.947368421,0.676479387
rowlocks,681,1.439057847,0.05,-2.50872877
rows,539.5,-0.53234475,0.95,0.685820174
roy,714.75,0.582448596,0.342105263,-1.471901482
royal,514.625,-0.72738571,1,0.863295115
royals,577.8947368,-0.415894105,1,0.863295115
rub,565.4054054,-0.492587969,0.973684211,0.769887253
rubbed,560.1578947,-0.326425834,0.95,0.685820174
rubber,551.0810811,-0.561312466,0.973684211,0.769887253
rubbers,648.6315789,0.04252057,1,0.863295115
rubbing,580,-0.383842594,0.973684211,0.769887253
rubbings,626.1142857,-0.117837494,0.921052632,0.583071525
rubbish,545.85,-0.648526203,1,0.863295115
rubbished,682.3235294,0.215392418,0.85,0.330870291
rubble,632.8333333,0.059918727,0.925,0.597082703
rubies,702.7575758,0.46528496,0.825,0.24213282
rubric,666.3333333,0.455986389,0.368421053,-1.378493616
rubrics,719.5833333,1.168882836,0.315789474,-1.565309344
rubs,623.2051282,-0.163989159,0.975,0.774557644
ruby,601.8947368,-0.052424382,0.95,0.685820174
ruck,645.9090909,0.332414932,0.575,-0.645241886
rucked,749.5789474,0.652027777,0.5,-0.911454298
rucking,708.0555556,0.441306617,0.473684211,-1.00486216
rucks,679.1578947,0.27145599,0.5,-0.911454298
rucksack,648.7647059,0.022580165,0.894736842,0.489663659
rucksacks,677.4166667,0.155651485,0.947368421,0.676479387
ruckus,788.5,0.986509353,0.325,-1.532616593
ruction,789.5,0.757961575,0.131578947,-2.219164393
ructions,654.4,-0.049207305,0.15,-2.153778887
rudder,762.15,0.64713792,0.526315789,-0.818046436
rudders,666.3181818,0.299822626,0.6,-0.556504416
ruddier,719.8666667,0.547704791,0.421052632,-1.191677888
ruddle,663.7777778,0.159795464,0.263157895,-1.752125072
ruddles,596.75,-0.060426064,0.425,-1.17766671
ruddy,668.4074074,0.468949359,0.7,-0.201554533
rude,561.3333333,-0.473335188,0.975,0.774557644
rudely,613.7105263,-0.118189387,1,0.863295115
rudeness,633.8205128,-0.067421932,1,0.863295115
ruder,774.2083333,0.924034021,0.625,-0.467766945
rudest,637.9142857,-0.034680971,0.9,0.508345232
rue,642.04,-0.043773781,0.65,-0.379029474
rued,692.3125,0.446490493,0.447368421,-1.098270026
rueful,840.5925926,0.819453486,0.7,-0.201554533
rues,637,0.265820923,0.55,-0.733979357
ruff,679.0769231,0.431185788,0.684210526,-0.257599252
ruffed,717.7272727,0.555534742,0.605263158,-0.537822842
ruffian,704.1923077,0.581808418,0.7,-0.201554533
ruffians,665.1,0.304271187,0.75,-0.024079592
ruffle,568.027027,-0.335364961,0.973684211,0.769887253
ruffled,651.1428571,0.056972659,0.947368421,0.676479387
ruffles,607.1111111,-0.174099443,0.947368421,0.676479387
ruffling,743.5625,0.610401364,0.842105263,0.302847931
ruffs,708.3,0.438207185,0.525,-0.822716828
rug,568.5128205,-0.416260093,0.975,0.774557644
rugby,615.6153846,-0.253388429,0.975,0.774557644
rugged,641.0967742,0.120302614,0.815789474,0.209440069
rugger,726.6666667,0.527639579,0.342105263,-1.471901482
rugs,580.1578947,-0.294349792,0.95,0.685820174
ruin,582.027027,-0.216797962,0.95,0.685820174
ruined,569.2894737,-0.378902018,1,0.863295115
ruing,816,1.158197301,0.210526316,-1.9389408
ruins,574.6216216,-0.40007636,0.973684211,0.769887253
rule,561.2368421,-0.439380345,0.95,0.685820174
rulebook,685,0.424766512,0.95,0.685820174
rulebooks,718.5,0.36023502,0.526315789,-0.818046436
ruled,557.1538462,-0.502520705,0.975,0.774557644
ruler,526.025,-0.577560698,1,0.863295115
rulers,573.8205128,-0.364860926,0.975,0.774557644
rules,567.75,-0.530374061,0.973684211,0.769887253
ruling,625.9444444,-0.086373675,0.95,0.685820174
rulings,729.3809524,0.591551833,0.578947368,-0.631230708
rum,615.5588235,-0.203886599,0.894736842,0.489663659
rumba,734.6923077,0.707702749,0.675,-0.290292004
rumble,587.7714286,-0.25404881,0.921052632,0.583071525
rumbled,679.7142857,0.054609151,0.947368421,0.676479387
rumbles,606.9722222,-0.160662776,0.9,0.508345232
rumbling,613.0909091,-0.061241309,0.868421053,0.396255797
rumblings,634.6206897,0.195549973,0.789473684,0.116032203
rummage,647.7027027,0.033557931,0.95,0.685820174
rummaged,666.9666667,0.085194766,0.789473684,0.116032203
rummer,431.8,-0.886680819,0.125,-2.242516358
rummy,758.25,0.675368067,0.35,-1.443879122
rumour,591.7894737,-0.300804741,0.975,0.774557644
rumoured,614.35,-0.063267426,1,0.863295115
rumours,589.1,-0.32765422,1,0.863295115
rump,641.4117647,-0.084898483,0.894736842,0.489663659
rumple,671.1578947,0.420253145,0.5,-0.911454298
rumpled,704.72,0.423577235,0.763157895,0.022624341
rumps,696.8214286,0.190267821,0.7,-0.201554533
rumpus,786.8421053,1.096563894,0.475,-1.000191769
run,503.55,-0.8047823,1,0.863295115
rune,623.4782609,-0.083255573,0.575,-0.645241886
runes,618.1428571,0.086412703,0.552631579,-0.72463857
rung,637.5333333,0.010385951,0.789473684,0.116032203
rungs,686,0.411699449,0.575,-0.645241886
runic,619.5833333,0.023869745,0.3,-1.621354063
runnel,507.3333333,-0.303068774,0.075,-2.419991299
runnels,657,0.914039408,0.05,-2.50872877
runner,570.6756757,-0.380039478,0.95,0.685820174
runners,534.1621622,-0.495872486,0.925,0.597082703
runnier,592.3214286,-0.266662597,0.7,-0.201554533
running,549.4166667,-0.584562428,0.973684211,0.769887253
runny,629.1714286,-0.050617371,0.947368421,0.676479387
runs,557.5135135,-0.446026944,0.973684211,0.769887253
runt,642.2121212,0.093700959,0.825,0.24213282
runts,648.6896552,0.121706385,0.775,0.064657879
runway,602.2777778,-0.339259354,0.973684211,0.769887253
runways,640.8157895,-0.008483216,1,0.863295115
rupee,727.0769231,0.523974936,0.710526316,-0.164191387
rupees,764.1666667,0.71480029,0.789473684,0.116032203
rupture,729.6896552,0.540901553,0.815789474,0.209440069
ruptured,718.7428571,0.417865157,0.921052632,0.583071525
ruptures,709.3529412,0.505400478,0.9,0.508345232
rural,596.475,-0.257748947,1,0.863295115
ruse,648.6315789,0.193529714,0.475,-1.000191769
ruses,761.7,0.981741318,0.263157895,-1.752125072
rush,529.65,-0.583119876,1,0.863295115
rushed,612.6315789,-0.265295594,1,0.863295115
rushes,564.6578947,-0.405963279,0.95,0.685820174
rushing,551.15,-0.446592902,1,0.863295115
rushlight,608.6363636,0.36151244,0.275,-1.710091534
rushlights,738.7272727,0.562932734,0.3,-1.621354063
rushy,580.4375,-0.14914144,0.4,-1.266404181
rusk,640.5806452,-0.051385047,0.825,0.24213282
rusks,709.7307692,0.367300116,0.710526316,-0.164191387
russet,645.4666667,0.20178207,0.375,-1.355141651
russets,584.9333333,-0.032131848,0.375,-1.355141651
russia,607.9166667,-0.2058359,0.947368421,0.676479387
russian,579.6315789,-0.382445983,1,0.863295115
russians,601,-0.077305236,0.975,0.774557644
rust,584.25,-0.279433033,0.973684211,0.769887253
rusted,661,0.118183473,0.975,0.774557644
rustic,613.4615385,-0.131810635,0.975,0.774557644
rustics,689.6875,0.360611545,0.825,0.24213282
rusting,616.6428571,-0.138296412,0.763157895,0.022624341
rustle,608.8918919,-0.220652184,0.973684211,0.769887253
rustled,597.4210526,-0.127748209,0.95,0.685820174
rustler,663.4285714,0.17426671,0.875,0.419607762
rustlers,602.34375,-0.016401948,0.825,0.24213282
rustles,673.1282051,0.185083467,0.975,0.774557644
rustling,661.5,0.133135195,0.9,0.508345232
rustlings,782.9117647,0.705857359,0.947368421,0.676479387
rustproof,965.0666667,1.971005381,0.421052632,-1.191677888
rusts,646.9375,-0.151139614,0.921052632,0.583071525
rusty,538.675,-0.597546705,1,0.863295115
rut,674.5,0.228054234,0.631578947,-0.44441498
ruthless,679.0285714,0.14472933,0.947368421,0.676479387
ruts,655.6896552,0.214342965,0.763157895,0.022624341
rutted,628.12,0.201526578,0.675,-0.290292004
rutting,680.2352941,0.318254706,0.447368421,-1.098270026
rye,675.4117647,0.257899461,0.447368421,-1.098270026
sabbath,674.1212121,0.408548196,0.85,0.330870291
sabbaths,756.3125,0.803684498,0.825,0.24213282
sable,682.5,0.441154701,0.45,-1.08892924
sables,843.5454545,0.96501443,0.289473684,-1.65871721
sabra,558,-0.199580175,0.025,-2.597466241
sabras,700.6,0.41240906,0.157894737,-2.125756528
sabre,638.8888889,0.169825369,0.7,-0.201554533
sabres,732.8888889,0.879947748,0.473684211,-1.00486216
sac,689.3333333,0.436820937,0.55,-0.733979357
sachet,665.7714286,0.13539078,0.947368421,0.676479387
sachets,627.6944444,0.121285041,0.925,0.597082703
sack,597.027027,-0.337167587,1,0.863295115
sackcloth,795.5,0.984400559,0.263157895,-1.752125072
sacked,579.6571429,-0.362090411,0.947368421,0.676479387
sacking,612.4705882,-0.117806202,0.921052632,0.583071525
sacks,617.65,-0.08737804,1,0.863295115
sacral,741.3333333,1.681045707,0.075,-2.419991299
sacred,671.025641,0.209741132,0.975,0.774557644
sacs,698.0555556,0.642916123,0.473684211,-1.00486216
sad,517,-0.796949144,0.973684211,0.769887253
sadden,681.972973,0.24799785,0.973684211,0.769887253
saddened,620.3421053,-0.093724418,1,0.863295115
saddens,642.15,0.035978583,1,0.863295115
sadder,766.0344828,0.867364174,0.725,-0.112817062
saddest,605.6052632,-0.207449109,1,0.863295115
saddle,583.9736842,-0.296776194,0.975,0.774557644
saddled,606.5882353,-0.194768551,0.875,0.419607762
saddler,660.2068966,0.16196627,0.725,-0.112817062
saddlers,725.5,0.364658277,0.684210526,-0.257599252
saddles,592.725,-0.192256252,1,0.863295115
sade,699.3076923,0.632651239,0.35,-1.443879122
sadist,720.4166667,0.38035263,0.925,0.597082703
sadists,645.1666667,0.19299974,0.95,0.685820174
sadly,569.1315789,-0.534197316,1,0.863295115
sadness,537.4736842,-0.594190521,1,0.863295115
safe,520.1842105,-0.646378649,1,0.863295115
safeguard,617.3,-0.107019961,1,0.863295115
safeguards,627.3333333,-0.04279593,0.95,0.685820174
safely,533.0769231,-0.669739695,1,0.863295115
safeness,604.7857143,0.000326382,0.75,-0.024079592
safer,573.1052632,-0.479326791,1,0.863295115
safes,635,0.188633392,0.775,0.064657879
safest,609.2727273,-0.23143462,0.868421053,0.396255797
safety,525.7368421,-0.694593413,1,0.863295115
saffron,710.4848485,0.326559204,0.868421053,0.396255797
sag,680.1724138,0.292547635,0.789473684,0.116032203
saga,606.0285714,-0.232285764,0.9,0.508345232
sagas,677.2580645,0.352726328,0.8,0.15339535
sage,588.8235294,-0.260687485,0.894736842,0.489663659
sagebrush,678,2.258785763,0.052631579,-2.499387983
sagely,829.25,1.364404719,0.447368421,-1.098270026
sages,681.962963,0.040568993,0.736842105,-0.070783524
sagged,697.2777778,0.333576646,0.9,0.508345232
sagging,683.4117647,0.34762743,0.9,0.508345232
sago,723.25,0.704193484,0.225,-1.887566475
sags,624.7142857,0.014546914,0.875,0.419607762
said,546.5,-0.595768479,0.975,0.774557644
sail,546,-0.650830683,1,0.863295115
sailboat,601.3513514,-0.138470988,0.925,0.597082703
sailboats,636.3888889,0.007791168,0.975,0.774557644
